fullname,isin
FINRA:JPM5952674,US48135V4N53
FINRA:JPM5955193,US48135WAW64
FINRA:JPM5956138,US48135WBT27
FINRA:FHLN5963063,US3130B4AY76
FINRA:FHLN5963275,US3130B4B260
FINRA:FHLM5962105,US3134HAR214
FINRA:FHLN5963267,US3130B4B591
FINRA:FHLN5963268,US3130B4B674
FINRA:FHLN5963315,US3130B4B914
FINRA:AGM5960153,US31424WSB99
FINRA:FHLN5963313,US3130B4BA81
FINRA:FHLN5963341,US3130B4BD21
FINRA:FHLN5963324,US3130B4BE04
FINRA:FHLN5963266,US3130B4B344
FINRA:FHLN5963255,US3130B4B427
FINRA:AGM5960140,US31424WSA17
FINRA:FHLM5961194,US3134HAQ489
FINRA:FHLN5963307,US3130B4B757
FINRA:FHLN5963312,US3130B4B831
FINRA:FHLN5963334,US3130B4BB64
FINRA:FHLN5963317,US3130B4BC48
FINRA:FHLN5963326,US3130B4BF78
FINRA:VREXV5963657,USU9219XAB83
FINRA:FHLN5963330,US3130B4BG51
FINRA:FHLN5963372,US3130B4BH35
FINRA:FHLN5963387,US3130B4BJ90
FINRA:FHLN5963659,US3130B4BM20
FINRA:FFCD5963282,US3133ERM572
FINRA:FFCD5963064,US3133ERM812
FINRA:FHLN5963015,US3130B4AK72
FINRA:AGM5957486,US31424WRY02
FINRA:FHLN5963042,US3130B4AU54
FINRA:FHLN5963329,US3130B4AV38
FINRA:FHLN5963388,US3130B4BK63
FINRA:FHLN5963658,US3130B4BL47
FINRA:FFCD5963278,US3133ERM655
FINRA:FFCD5963281,US3133ERM739
FINRA:FHLN5963043,US3130B4AN12
FINRA:FHLN5963039,US3130B4AT81
FINRA:FHLN5963061,US3130B4AW11
FINRA:FHLN5963062,US3130B4AX93
FINRA:FHLM5962032,US3134HAQ976
FINRA:MSDN5964544,XS2825485852
FINRA:TNDB5963684,XS2958621810
FINRA:FHLN5964478,US3130ALNR12
FINRA:FHLN5964516,US3130AKYF71
FINRA:JPM5958327,US48135NSA53
FINRA:MS5964575,US61766YXD83
FINRA:FHLN5964514,US3130APT476
FINRA:CGMHI5962480,US17291LZM08
FINRA:BAC5964410,US06055JHT97
FINRA:ZFSVF5938771,XS2924856896
FINRA:BA5964674,US097023DT94
FINRA:NYLI5957637,US64952XFJ54
FINRA:FHLN5964673,US3130B4CC39
FINRA:LMAT5964284,US525558AA00
FINRA:FHLN5964758,US3130B4CD12
FINRA:FFCD5964604,US3133ERM994
FINRA:FFCD5964540,US3133ERN232
FINRA:AAOI5964421,US03823UAD46
FINRA:FFCD5964747,US3133ERN729
FINRA:FHLM5963386,US3134HAS204
FINRA:FHLN5964760,US3130B4CE94
FINRA:FHLN5964759,US3130B4CF69
FINRA:FFCD5964568,US3133ERN315
FINRA:FFCD5964566,US3133ERN497
FINRA:FHLM5963371,US3134HAR966
FINRA:FHLM5962255,US3134HAR479
FINRA:C4975636,US17324XYW46
FINRA:FHLN5964411,US3130B4BQ34
FINRA:AGM5963571,US31424WRZ76
FINRA:FNMA5962376,US3136GA3S64
FINRA:FHLN5964412,US3130B4BR17
FINRA:FHLN5964420,US3130B4BS99
FINRA:FHLN5964434,US3130B4BT72
FINRA:FHLN5964523,US3130B4BW02
FINRA:FHLN5964561,US3130B4BX84
FINRA:RGEN5964422,US759916AD17
FINRA:FHLN5964564,US3130B4C250
FINRA:AGM5956221,US31424WRX29
FINRA:FHLN5964562,US3130B4C334
FINRA:FHLN5964586,US3130B4C664
FINRA:FHLN5964603,US3130B4C748
FINRA:STWD5964755,USU85656AL71
FINRA:FHLN5964435,US3130B4BU46
FINRA:FHLN5964522,US3130B4BV29
FINRA:FHLN5964558,US3130B4BY67
FINRA:FHLN5964553,US3130B4BZ33
FINRA:FHLN5964551,US3130B4C417
FINRA:FHLN5964560,US3130B4C581
FINRA:FHLN5964608,US3130B4CA72
FINRA:FHLM5963277,US3134HAR883
FINRA:FHLN5964661,US3130B4CB55
FINRA:BOM5965330,CA06377ZAD65
FINRA:WFC5965742,US95001DJ843
FINRA:TTTT5956240,US886939AA55
FINRA:JPM5965491,US48130CWW18
FINRA:UBS5177663,US90276BB516
FINRA:SCGL5121413,US83369M2R28
FINRA:FHLM5962324,US3134HAR628
FINRA:BCS5892136,US06745UYW43
FINRA:WFC5965740,US95001DJ769
FINRA:BCS5965663,US06745YYA45
FINRA:BAC5965683,US06055JHZ57
FINRA:BCS5965661,US06745YXS61
FINRA:MS5965726,US61766YWY30
FINRA:JPM5965488,US48130CWT88
FINRA:MS5965730,US61766YXC01
FINRA:JPM5965489,US48130CWU51
FINRA:ROAK5965336,US75679FAA66
FINRA:MS5965723,US61766YXA45
FINRA:NRX5965642,US63743LAC72
FINRA:MS5965731,US61760QQX50
FINRA:JPM5965490,US48130CWV35
FINRA:RY5965989,US78014RUV04
FINRA:MS5965721,US61766YWZ05
FINRA:UBS5965746,US90307QZG18
FINRA:MS5965728,US61766YXB28
FINRA:PRU5965643,US74432BAQ14
FINRA:COMM5965720,US20338MAA09
FINRA:FHLN5965633,US3130B4CG43
FINRA:FHLN5965662,US3130B4CH26
FINRA:FHLN5965727,US3130B4CL38
FINRA:FHLN5965729,US3130B4CM11
FINRA:FHLM5963430,US3134HAS386
FINRA:FHLM5964432,US3134HAS618
FINRA:FHLN5965716,US3130B4CJ81
FINRA:FHLN5965719,US3130B4CK54
FINRA:NTIOF5958224,US63305L3S00
FINRA:FHLN5965745,US3130B4CP42
FINRA:FHLM5963431,US3134HAS469
FINRA:FHLN5965855,US3130B4CQ25
FINRA:FHLN5965963,US3130B4CR08
FINRA:FHLN5965966,US3130B4CS80
FINRA:FHLM5964565,US3134HAT293
FINRA:FHLN5965985,US3130B4CV10
FINRA:FHLN5965986,US3130B4CW92
FINRA:FHLM5964653,US3134HAT459
FINRA:FHLN5966005,US3130B4CZ24
FINRA:FFCD5965708,US3133ERN562
FINRA:CSWZ5965644,US13162EQF69
FINRA:FFCD5965717,US3133ERN984
FINRA:CSWZ5965645,US13162EQG43
FINRA:FHLN5965982,US3130B4CT63
FINRA:FHLN5965978,US3130B4CU37
FINRA:FHLN5965991,US3130B4CX75
FINRA:FHLM5964656,US3134HAT376
FINRA:FHLN5965990,US3130B4CY58
FINRA:FFCD5965734,US3133ERN646
FINRA:FFCD5965718,US3133ERN802
FINRA:CSWZ5965646,US13162EQH26
FINRA:JPM5966872,XS2928142087
FINRA:FNMA5966571,US3136GA3Y33
FINRA:FNMA5962233,US3136GA3Q09
FINRA:FHLM5964433,US3134HAS790
FINRA:JPM5966588,US48130CXB61
FINRA:JPM5966587,US48130CXC45
FINRA:FHLM5964539,US3134HAS873
FINRA:FNMA5962345,US3136GA3R81
FINRA:FHLM5963572,US3134HAS535
FINRA:BAC5966573,US06055JHW27
FINRA:BAC5966574,US06055JHY82
FINRA:JPM5966586,US48130CXD28
FINRA:TTTT5956245,US488154AA33
FINRA:JPM5966591,US48130CWY73
FINRA:DB5967281,US25161FGW23
FINRA:BMO5964678,US06376BYY81
FINRA:JPM5966585,US48130CXE01
FINRA:JPM5966590,US48130CWZ49
FINRA:MS4478614,US61768CFT99
FINRA:DB5967283,US25161FPE24
FINRA:JPM5966873,XS2928137756
FINRA:JPM5959275,US48135WHM10
FINRA:JPM5966592,US48130CWX90
FINRA:DB5967279,US25161FGT93
FINRA:JPM5966589,US48130CXA88
FINRA:DB5967280,US25161FPQ53
FINRA:DB5967282,US25161FRV21
FINRA:FHLN5966790,US3130B4DL29
FINRA:JPM5956136,US48135WDM55
FINRA:JPM5958042,US48135WDK99
FINRA:FHLN5967044,US3130B4DM02
FINRA:JPM5956137,US48135WCX20
FINRA:FNMA5962071,US3136GA3M94
FINRA:FFCD5966725,US3133ERP211
FINRA:FFCD5966744,US3133ERP393
FINRA:FNMA5962112,US3136GA3P26
FINRA:JPM5958219,US48135WER34
FINRA:JPM5959000,US48135WGE03
FINRA:NMR5957488,US65541KAL89
FINRA:JPM5953535,US48135NRW82
FINRA:JPM5953563,US48135NRX65
FINRA:JPM5956414,US48135WDV54
FINRA:JPM5953309,US48135V6D53
FINRA:FHLM5965722,US3134HAT525
FINRA:TD5968844,CA89122ZUN63
FINRA:JPM5953310,US48135V6C70
FINRA:FHLN5967040,US3130B4DN84
FINRA:MTSI5962103,US55405YAC49
FINRA:AGM5963316,US31424WSK98
FINRA:FHLN5967046,US3130B4DP33
FINRA:FNMA5962104,US3136GA3N77
FINRA:FFCD5966748,US3133ERP476
FINRA:AGM5962131,US31424WSE39
FINRA:JPM5958220,US48135WEP77
FINRA:FFCD5967047,US3133ERP880
FINRA:JPM5958221,US48135WCW47
FINRA:JPM5953564,US48135NRY49
FINRA:JPM5953308,US48135V6K96
FINRA:JPM5958326,US48135WDL72
FINRA:JPM5956417,US48135WCY03
FINRA:FHLM5965741,US3134HAT863
FINRA:FNMA5962391,US3136GA3T48
FINRA:AGM5964563,US31424WSN38
FINRA:JPM5956497,US48135WDD56
FINRA:FHLM5965743,US3134HAT947
FINRA:FHLN5966575,US3130B4D241
FINRA:FHLN5966594,US3130B4D571
FINRA:FHLN5966598,US3130B4D654
FINRA:BOM5965328,CA06376Z8A65
FINRA:FHLN5966696,US3130B4D993
FINRA:FHLN5966734,US3130B4DD03
FINRA:FHLN5966741,US3130B4DG34
FINRA:JPM5958043,US48135WCU80
FINRA:FHLN5966735,US3130B4DH17
FINRA:FHLN5966593,US3130B4D324
FINRA:JPM5959276,US48135WGX83
FINRA:FHLN5966597,US3130B4D407
FINRA:FHLN5966676,US3130B4D738
FINRA:FHLN5966684,US3130B4D811
FINRA:BOM5965329,CA06376Z8C22
FINRA:FHLN5966736,US3130B4DE85
FINRA:JPM5959319,US48135WGZ32
FINRA:FHLN5966743,US3130B4DF50
FINRA:JPM5958040,US48135WEA09
FINRA:JPM5956134,US48135WDP86
FINRA:FHLN5966746,US3130B4DJ72
FINRA:JPM5954888,US48135WBR60
FINRA:JPM5956135,US48135WDN39
FINRA:JPM5958041,US48135WDW38
FINRA:FHLN5966786,US3130B4DK46
FINRA:BAC5967955,US06055JJC45
FINRA:BNS5967853,CA0641645L68
FINRA:BCS5968050,US06745YZ969
FINRA:RDAL5968217,US76549AAA34
FINRA:COMM5968396,USU20199AA00
FINRA:LUK5968053,US47233WHR34
FINRA:JPM5958991,US48135WFZ41
FINRA:JPM5956632,US48135WAR79
FINRA:JPM5953534,US48135V7A06
FINRA:JPM5958992,US48135WFR25
FINRA:JPM5958995,US48135WHA71
FINRA:JPM5958217,US48135WEV46
FINRA:JPM5961224,US48135WLZ76
FINRA:JPM5958996,US48135WGP59
FINRA:JPM5954986,US48135WCE49
FINRA:JPM5958261,US48135WFW10
FINRA:JPM5959192,US48135WGD20
FINRA:JPM5959834,US48135WHU36
FINRA:JPM5958264,US48135WFX92
FINRA:JPM5959193,US48135WHL37
FINRA:JPM5958265,US48135WFY75
FINRA:JPM5958993,US48135WHH25
FINRA:JPM5958994,US48135WHD11
FINRA:JPM5952646,US48135V3X45
FINRA:JPM5951794,US48135VX865
FINRA:JPM5958997,US48135WFJ09
FINRA:JPM5951796,US48135VZ506
FINRA:JPM5958998,US48135WEQ50
FINRA:JPM5959832,US48135WJX56
FINRA:JPM5956496,US48135WDB90
FINRA:JPM5958262,US48135WFM38
FINRA:JPM5951980,US48135VX600
FINRA:JPM5959833,US48135WHT62
FINRA:JPM5958263,US48135WFQ42
FINRA:JPM5959273,US48135WHP41
FINRA:JPM5958328,US48135WET99
FINRA:JPM5952277,US48135V3B25
FINRA:JPM5959274,US48135WGM29
FINRA:JPM5958329,US48135WFP68
FINRA:JPM5956131,US48135WCS35
FINRA:JPM5956133,US48135WBZ86
FINRA:JPM5956602,US48135WDZ68
FINRA:JPM5959316,US48135WHC38
FINRA:JPM5958026,US48135WFE12
FINRA:JPM5951798,US48135V2U15
FINRA:JPM5958033,US48135WBX39
FINRA:JPM5956603,US48135WCB00
FINRA:JPM5959317,US48135WHF68
FINRA:JPM5960125,US48135WJQ06
FINRA:AAOI5967254,US03823UAE29
FINRA:JPM5958027,US48135WEX02
FINRA:JPM5951252,US48135NRU27
FINRA:JPM5958037,US48135WES17
FINRA:JPM5954884,US48135WCP95
FINRA:JPM5956129,US48135WCK09
FINRA:JPM5958035,US48135WFN11
FINRA:JPM5958987,US48135WHE93
FINRA:JPM5960994,US48135WHB54
FINRA:JPM5959340,US48135WHK53
FINRA:JPM5956132,US48135WAS52
FINRA:JPM5958036,US48135WFC55
FINRA:JPM5958988,US48135WGY66
FINRA:JPM5960995,US48135WGQ33
FINRA:JPM5946146,US48135VWY00
FINRA:JPM5956499,US48135WCA27
FINRA:JPM5956130,US48135WCC82
FINRA:JPM5951795,US48135VZ761
FINRA:JPM5959315,US48135WGV28
FINRA:JPM5960123,US48135WJA53
FINRA:JPM5958025,US48135WFF86
FINRA:JPM5951797,US48135V3D80
FINRA:JPM5958032,US48135WBY12
FINRA:JPM5959318,US48135WHG42
FINRA:JPM5958028,US48135WEF95
FINRA:JPM5951800,US48135V2D99
FINRA:JPM5958039,US48135WDG87
FINRA:JPM5958029,US48135WED48
FINRA:JPM5951801,US48135V2B34
FINRA:JPM5954205,US48135WAF32
FINRA:JPM5954887,US48135WAU09
FINRA:JPM5961061,US48135WKV71
FINRA:JPM5958038,US48135WDJ27
FINRA:JPM5958989,US48135WGN02
FINRA:JPM5951920,US48135V2C17
FINRA:JPM5960996,US48135WGL46
FINRA:JPM5956631,US48135WDQ69
FINRA:JPM5959363,US48135WHV19
FINRA:JPM5958990,US48135WGJ99
FINRA:JPM5960997,US48135WGK62
FINRA:AGM5963280,US31424WSG86
FINRA:FHLN5968139,US3130B4DX66
FINRA:AGM5961047,US31424WSC72
FINRA:AGM5963283,US31424WSH69
FINRA:FHLN5968143,US3130B4DY40
FINRA:FNMA5966789,US3136GA4F35
FINRA:FHLN5968454,US3130B4E561
FINRA:FHLN5968431,US3130B4E645
FINRA:FFCD5968187,US3133ERP963
FINRA:AGM5964515,US31424WSL71
FINRA:FFCD5968150,US3133ERQ201
FINRA:FHLM5967005,US3134HAV836
FINRA:FHLM5968302,US3134HAW669
FINRA:FHLN5968186,US3130B4E231
FINRA:AGM5961112,US31424WSD55
FINRA:FHLN5968303,US3130B4E314
FINRA:FHLN5968473,US3130B4E728
FINRA:JPM5527351,US48133TME28
FINRA:AGM5962221,US31424WSF04
FINRA:FFCD5968183,US3133ERP708
FINRA:FHLM5967956,US3134HAW339
FINRA:FHLM5968061,US3134HAW412
FINRA:JPM5967219,US48130CXJ97
FINRA:FHLM5965788,US3134HAU358
FINRA:BMO5967226,US06376CH256
FINRA:AGM5964612,US31424WSQ68
FINRA:FHLM5965792,US3134HAU432
FINRA:BMO5967228,US06376CH330
FINRA:FHLM5965824,US3134HAU507
FINRA:FHLM5966596,US3134HAV422
FINRA:FHLM5965981,US3134HAU846
FINRA:FHLM5966680,US3134HAV679
FINRA:FHLM5966016,US3134HAU929
FINRA:FHLN5968064,US3130B4DT54
FINRA:FHLM5967218,US3134HAV919
FINRA:FHLM5965787,US3134HAU275
FINRA:FNMA5967222,US3136GA4G18
FINRA:FHLM5965794,US3134HAU689
FINRA:FHLM5966576,US3134HAV265
FINRA:FHLM5965960,US3134HAU762
FINRA:FHLM5966595,US3134HAV349
FINRA:FHLM5966683,US3134HAV596
FINRA:FHLN5968065,US3130B4DU28
FINRA:FHLM5966685,US3134HAV752
FINRA:FHLN5968140,US3130B4DW83
FINRA:GSGR5969402,US38151FD836
FINRA:GSGR5969401,US38151FD919
FINRA:GSGR5969469,US38151FD679
FINRA:RY5969559,US78014RVD96
FINRA:GS5969474,US40058G5L16
FINRA:CCFU5968848,US140176AA67
FINRA:INAB5770978,US45818WFA99
FINRA:PBBD5969135,DE000A31RJ11
FINRA:GSGR5969472,US38151FD349
FINRA:BAC5969077,US06055JJA88
FINRA:JPM5955013,US48135VF946
FINRA:RY5969551,US78014RUZ18
FINRA:GSGR5969473,US38151FD265
FINRA:BBVA5786246,US05554TDE29
FINRA:JPM5959314,US48135WHQ24
FINRA:GSGR5969471,US38151FD422
FINRA:GSGR5969470,US38151FD596
FINRA:GSGR5969400,US38151FD752
FINRA:EWCX5961173,US275642AB25
FINRA:BRSU5963335,US09785EAN13
FINRA:JPM5952645,US48135V4F20
FINRA:BRSU5963336,US09785EAP60
FINRA:BRSU5963337,US09785EAQ44
FINRA:JPM5955026,US48135WAL00
FINRA:JPM5952673,US48135V4K15
FINRA:JPM5956498,US48135WCD65
FINRA:JPM5960119,US48135WJH07
FINRA:JPM5956601,US48135WCJ36
FINRA:JPM5958985,US48135WHJ80
FINRA:JPM5958986,US48135WGB63
FINRA:FHLN5968843,US3130B4DZ15
FINRA:FHLN5969138,US3130B4EB38
FINRA:FNMA5966787,US3136GA4E69
FINRA:AGM5963310,US31424WSJ26
FINRA:FHLN5969103,US3130B4E801
FINRA:FHLN5969239,US3130B4EC11
FINRA:FHLN5969153,US3130B4ED93
FINRA:AGM5964559,US31424WSM54
FINRA:FHLN5969156,US3130B4EE76
FINRA:FHLN5969480,US3130B4EJ63
FINRA:FHLN5969552,US3130B4EK37
FINRA:FFCD5969151,US3133ERQ383
FINRA:FFCD5969161,US3133ERQ615
FINRA:FFCD5969240,US3133ERQ797
FINRA:FHLN5969349,US3130B4EG25
FINRA:AGM5964567,US31424WSP85
FINRA:FHLN5969320,US3130B4EH08
FINRA:FHLN5969558,US3130B4EL10
FINRA:FFCD5969150,US3133ERQ466
FINRA:FFCD5969148,US3133ERQ532
FINRA:JPM5966939,US48135NSC10
FINRA:BMO5970163,CA06372Z6S33
FINRA:MS5585037,US61774XL849
FINRA:BMO5971251,US06376CL464
FINRA:BMO5971250,US06376CL530
FINRA:BMO5971252,US06376CL209
FINRA:BMO5970164,CA06375ZQS88
FINRA:CTFN5958055,NO0013405753
FINRA:JPM5961145,US48135WLH78
FINRA:JPM5954422,US48135WAN65
FINRA:JPM5959837,US48135WJG24
FINRA:JPM5961146,US48135WLB09
FINRA:JPM5958216,US48135VRZ30
FINRA:NTIOF5956666,US63305L3Q44
FINRA:JPM5958266,US48135WDC73
FINRA:NTIOF5956667,US63305L3R27
FINRA:C5962466,XS2949549294
FINRA:JPM5960124,US48135WJK36
FINRA:JPM5958984,US48135WGH34
FINRA:JPM5954886,US48135WAK27
FINRA:JPM5961060,US48135WKU98
FINRA:JPM5962997,US48135WGS98
FINRA:JPM5962998,US48135WEG78
FINRA:JPM5961063,US48135WKY11
FINRA:NTIOF5956665,US63305L3P60
FINRA:FNMA5966742,US3136GA4D86
FINRA:IHRT5970177,US45174HBJ59
FINRA:FHLN5970302,US3130B4EQ07
FINRA:FHLM5968142,US3134HAW586
FINRA:FFCD5970885,US3133ERQ870
FINRA:FNMA5968154,US3136GA4H90
FINRA:FHLN5971041,US3130B4ER89
FINRA:MS5793763,US61776LVG93
FINRA:FNMA5968300,US3136GA4J56
FINRA:SCGL5890389,US83371HG528
FINRA:GTI5971733,USU3826GAB33
FINRA:TD5971776,US89114XGL10
FINRA:TD5971777,US89114XGM92
FINRA:SRE5971886,US68233JCW27
FINRA:IHRT5971539,US45174HBK23
FINRA:FHLN5971713,US3130ALPX61
FINRA:BMO5971878,CA06372Z2H14
FINRA:TD5971775,US89114XGJ63
FINRA:CTFY5963340,US14900FAB40
FINRA:AGM5968095,US31424WSV53
FINRA:AGM5966788,US31424WSU70
FINRA:AGM5965725,US31424WST08
FINRA:UBS5890651,US90307QEV14
FINRA:FHLN5971709,US3130B4EU19
FINRA:AGM5964671,US31424WSS25
FINRA:FHLN5971708,US3130B4EW74
FINRA:FHLN5971720,US3130B4EZ06
FINRA:FHLN5971702,US3130B4ET46
FINRA:FHLN5971710,US3130B4EX57
FINRA:FHLN5971711,US3130B4EY31
FINRA:BOM5972637,CA06377ZAW47
FINRA:SECT5954991,US81369AER95
FINRA:BOM5966565,CA06377ZBB90
FINRA:PCFB5962468,USG6958BAB39
FINRA:ROON5965856,US775919AA13
FINRA:GRWB5961171,US37612DAA19
FINRA:AGM5964569,US31424WSR42
FINRA:BOM5966566,CA06377ZBG87
FINRA:IIST5961169,US463919AA81
FINRA:SCGL5777067,US83370F2M58
FINRA:SCGL5763512,US83370BTA16
FINRA:CMGI5958374,US17333AX537
FINRA:MS5959150,US61777RFU23
FINRA:CGMHI5965995,US17291LZB43
FINRA:HBC5954452,US40447BV587
FINRA:BBVA5957319,US05554TYP47
FINRA:MS5952020,US61776W6Y42
FINRA:MS5956427,US61777REG48
FINRA:JPM5956140,US48135WAH97
FINRA:BAC5962043,US09711FSE87
FINRA:JPM5958044,US48135WEK80
FINRA:JPM5961062,US48135WKW54
FINRA:FNMA5963320,US3136GA3X59
FINRA:CMGI5960433,US17333AY451
FINRA:BMO5960470,US06376CLL80
FINRA:CMGI5957611,US17333AR430
FINRA:BBVA5957602,XS2840355429
FINRA:CMGI5954471,US17333AM308
FINRA:HBC5953624,US40447BTU60
FINRA:RY5953653,US78017GZT11
FINRA:MS5952015,US61776W7A56
FINRA:BBVA5961211,US05554TZS76
FINRA:RY5954527,US78017KBL52
FINRA:C5952332,US173070XX61
FINRA:BNS5962124,US06418TCU16
FINRA:GS5959219,US40058G4T50
FINRA:CMGI5954475,US17333AN629
FINRA:JPM5960282,US48135WJD92
FINRA:MS5955276,US61777RCU59
FINRA:HBC5957651,US40447BVA78
FINRA:WFC5966833,US95001DJ926
FINRA:TD5964570,US89115GMC05
FINRA:GS5966834,US40058G6Y28
FINRA:CMGI5962483,US17333AX958
FINRA:MS5959171,US61777RFY45
FINRA:C5954473,US173070FB44
FINRA:BBVA5957500,US05554TYT68
FINRA:MS5949440,US61776WT450
FINRA:MS5957452,US61777REL33
FINRA:JPM5956141,US48135WAV81
FINRA:BAC5956373,US09711FTG27
FINRA:JPM5958161,US48135WFT80
FINRA:JPM5960992,US48135WKX38
FINRA:BMO5960471,US06376CLS34
FINRA:CMGI5954467,US17333AR844
FINRA:CMGI5958371,US17333AQ440
FINRA:JPM5963068,US48135WA556
FINRA:BMO5953775,US06376CGK62
FINRA:RY5951832,US78017GZU83
FINRA:BNP5962301,US05614BLN00
FINRA:MS5952017,US61776W7B30
FINRA:RY5954526,US78017KBM36
FINRA:BNP5894242,US05613L5X58
FINRA:C5952335,US173070XZ10
FINRA:BNS5961235,US06418TCV98
FINRA:GS5960292,US40058G4W89
FINRA:CMGI5955542,US17333AR760
FINRA:JPM5962993,US48135WLX29
FINRA:MS5955279,US61777RCV33
FINRA:HBC5957643,US40447BVB51
FINRA:TD5964655,US89115GMJ57
FINRA:JPM5968350,US48135WWW27
FINRA:MS5959178,US61777RGN70
FINRA:TD5962111,US89115GLY34
FINRA:C5954472,US173070FQ13
FINRA:BBVA5958369,US05554TYZ29
FINRA:MS5951286,US61776WZ481
FINRA:MS5957457,US61777REV15
FINRA:BMO5960289,US06376CFD39
FINRA:JPM5960991,US48135WLC81
FINRA:NMR5960154,US65541KAM62
FINRA:BMO5953776,US06376CGG50
FINRA:BMO5958409,US06376CKR69
FINRA:CMGI5955124,US17333AS917
FINRA:CMGI5957606,US17333AV978
FINRA:GS5954372,US40058FZQ98
FINRA:MS5959158,US61777RDA86
FINRA:RY5954514,US78017KAH59
FINRA:RY5954517,US78017KBQ40
FINRA:BNP5960066,US05614BML35
FINRA:C5952623,US173070YL15
FINRA:BNS5954269,US06418TDD81
FINRA:BAC5957995,US09711DEE85
FINRA:CMGI5955541,US17333AT584
FINRA:JPM5962336,US48135WNH50
FINRA:MS5958192,US61777RFN89
FINRA:HBC5957649,US40447BVH22
FINRA:BMO5946873,US06376CDN39
FINRA:MS5959180,US61777RGP29
FINRA:TD5962110,US89115GLZ09
FINRA:C5956276,US173070GF49
FINRA:MS5951280,US61776WZ630
FINRA:MS5957469,US61777REZ29
FINRA:BMO5960290,US06376CFE12
FINRA:JPM5961065,US48135WLG95
FINRA:BMO5956654,US06376CJM91
FINRA:BMO5958415,US06376CKT26
FINRA:CMGI5957442,US17333AT253
FINRA:MS5956430,US61777RDC43
FINRA:RY5954529,US78017KBD37
FINRA:RY5954516,US78017KBR23
FINRA:FNMA5963044,US3136GA3U11
FINRA:C5952333,US173070YQ02
FINRA:BNS5962123,US06418TDN63
FINRA:BAC5957998,US09711DZY11
FINRA:CMGI5955540,US17333AU236
FINRA:MS5958194,US61777RGB33
FINRA:HBC5961216,US40447BVL34
FINRA:BNP5949777,US05613LUH22
FINRA:BMO5946870,US06376CDR43
FINRA:MS5959143,US61777RGT41
FINRA:TD5961243,US89115GM556
FINRA:C5952754,US173070ZY27
FINRA:BBVA5959424,US05554TZN89
FINRA:MS5952725,US61777RAB96
FINRA:MS5957482,US61777RFL24
FINRA:BMO5953780,US06376CGE03
FINRA:JPM5962475,US48135WMF04
FINRA:GS5958116,US40058FWH27
FINRA:FNMA5964789,US3136GA4A48
FINRA:BBVA5959327,US05554TZK41
FINRA:BMO5956649,US06376CK474
FINRA:BMO5959459,US06376CLF13
FINRA:RY5955502,US78017KCB61
FINRA:CMGI5957607,US17333AT824
FINRA:MS5957448,US61777REB50
FINRA:BBVA5962344,XS2840356666
FINRA:GS5958103,US40058G2Q30
FINRA:RY5954513,US78017KBW18
FINRA:LUK5959066,US47233YDH53
FINRA:MS5956448,US61777RBP73
FINRA:JPM5958031,US48135WCL81
FINRA:RY5958341,US78017KBX90
FINRA:CM5958348,US13607XUT26
FINRA:BNS5962008,US06418TEC99
FINRA:C5953699,US173070ZL06
FINRA:GS5963223,US40058G2A87
FINRA:BNS5961240,US06418TDR77
FINRA:BAC5961051,US09711F3T23
FINRA:BCS5905605,US06745Y3S91
FINRA:CMGI5954255,US17333AV630
FINRA:BCS5968009,US06745YSQ60
FINRA:HBC5961220,US40447BVQ21
FINRA:BNP5962275,US05614BM741
FINRA:BMO5946875,US06376CDX11
FINRA:BAC5957996,US09711FEY97
FINRA:TD5967271,US89115GMW68
FINRA:GS5954380,US40058FVW03
FINRA:MS5961154,US61777RGZ01
FINRA:TD5960318,US89115GMF36
FINRA:BBVA5959428,US05554TZP38
FINRA:MS5953494,US61777RAF01
FINRA:MS5955267,US61777RCN17
FINRA:MS5957485,US61777RFS76
FINRA:BMO5953772,US06376CGH34
FINRA:FHLM5962537,US3134HAR545
FINRA:JPM5964400,US48135WMH69
FINRA:GS5951405,US40058FXW84
FINRA:JPM5966740,US48130CXG58
FINRA:BMO5958410,US06376CKY11
FINRA:BMO5959460,US06376CLH78
FINRA:RY5955501,US78017KCC45
FINRA:CMGI5956580,US17333AT907
FINRA:BBVA5951578,US05554TXD26
FINRA:MS5959163,US61777RED17
FINRA:BBVA5962371,XS2840356740
FINRA:GS5958086,US40058G4C26
FINRA:RY5955498,US78017KCA88
FINRA:MS5956441,US61777RBZ55
FINRA:BMO5953779,US06376CGQ33
FINRA:JPM5954885,US48135WCM64
FINRA:RY5959296,US78017KBZ49
FINRA:CM5960251,US13607XUU98
FINRA:BCS5957412,US06745YTP78
FINRA:C5953696,US173070ZN61
FINRA:BNS5961283,US06418TEB17
FINRA:BAC5959012,US09711F5K95
FINRA:BCS5957411,US06745YTQ51
FINRA:CMGI5956573,US17333AW547
FINRA:BCS5968002,US06745YSX12
FINRA:BNP5962278,US05614BM824
FINRA:BMO5952355,US06376CG837
FINRA:BAC5957999,US09711FFT93
FINRA:TD5967274,US89115GMX42
FINRA:GS5954382,US40058FW581
FINRA:BNP5819761,US05612DMK36
FINRA:MS5962242,US61777RHC07
FINRA:BBVA5958977,XS2840355692
FINRA:MS5956444,US61777RAV50
FINRA:MS5959177,US61777RGG20
FINRA:BMO5954551,US06376CGX83
FINRA:MS5955282,US61777RCX98
FINRA:JPM5961968,US48135WMX10
FINRA:GS5958108,US40058FZ899
FINRA:RY5960170,US78017KDN90
