Symbol|Security Name|Market Category|Test Issue|Financial Status|Round Lot Size|ETF|NextShares
SNOA|Sonoma Pharmaceuticals, Inc. - Common Stock|S|N|N|100|N|N
SNPS|Synopsys, Inc. - Common Stock|Q|N|N|100|N|N
SNSE|Sensei Biotherapeutics, Inc. - Common Stock|S|N|N|100|N|N
SNSR|Global X Internet of Things ETF|G|N|N|100|Y|N
SNT|Senstar Technologies Corporation - Common Shares|G|N|N|100|N|N
SNTG|Sentage Holdings Inc. - Class A Ordinary Shares|S|N|N|100|N|N
SNTI|Senti Biosciences, Inc.  - Common Stock|S|N|N|100|N|N
SNWV|SANUWAVE Health, Inc. - Common Stock|G|N|N|100|N|N
SNY|Sanofi - American Depositary Shares|Q|N|N|100|N|N
SNYR|Synergy CHC Corp. - Common Stock|S|N|N|100|N|N
SOBR|SOBR Safe, Inc. - Common Stock|S|N|N|100|N|N
SOCA|Solarius Capital Acquisition Corp. - Class A Ordinary Share|G|N|N|100|N|N
SOCAU|Solarius Capital Acquisition Corp. - Units|G|N|N|100|N|N
SOCAW|Solarius Capital Acquisition Corp. - Warrant|G|N|N|100|N|N
SOCL|Global X Social Media ETF|G|N|N|100|Y|N
SOFI|SoFi Technologies, Inc.  - Common Stock|Q|N|N|100|N|N
SOFX|Defiance Daily Target 2X Long SOFI ETF|G|N|N|100|Y|N
SOGP|Sound Group Inc. - American Depositary Shares|S|N|N|100|N|N
SOHO|Sotherly Hotels Inc. - Common Stock|S|N|D|100|N|N
SOHOB|Sotherly Hotels Inc. - 8.0% Series B Cumulative Redeemable Perpetual Preferred Stock|G|N|N|100|N|N
SOHON|Sotherly Hotels Inc. - 8.25% Series D Cumulative Redeemable Perpetual Preferred Stock|G|N|N|100|N|N
SOHOO|Sotherly Hotels Inc. - 7.875% Series C Cumulative Redeemable Perpetual Preferred Stock|G|N|N|100|N|N
SOHU|Sohu.com Limited  - American Depositary Shares|Q|N|N|100|N|N
SOLT|2x Solana ETF|G|N|N|100|Y|N
SOLZ|Solana ETF|G|N|N|100|Y|N
SOND|Sonder Holdings Inc. - Class A Common Stock|Q|N|E|100|N|N
SONDW|Sonder Holdings Inc. - Warrants|Q|N|E|100|N|N
SONM|Sonim Technologies, Inc. - Common Stock|S|N|D|100|N|N
SONN|Sonnet BioTherapeutics Holdings, Inc. - Common Stock|S|N|N|100|N|N
SONO|Sonos, Inc. - Common Stock|Q|N|N|100|N|N
SOPA|Society Pass Incorporated - Common Stock|S|N|N|100|N|N
SOPH|SOPHiA GENETICS SA - Ordinary Shares|Q|N|N|100|N|N
SORA|AsiaStrategy - Ordinary Shares|S|N|N|100|N|N
SOTK|Sono-Tek Corporation - Common Stock|S|N|N|100|N|N
SOUN|SoundHound AI, Inc. - Class A Common Stock|G|N|N|100|N|N
SOUNW|SoundHound AI, Inc. - Warrant|G|N|N|100|N|N
SOUX|Defiance Daily Target 2X Long SOUN ETF|G|N|N|100|Y|N
SOWG|Sow Good Inc. - Common Stock|S|N|D|100|N|N
SOXQ|Invesco PHLX Semiconductor ETF|G|N|N|100|Y|N
SOXX|iShares Semiconductor ETF|G|N|N|100|Y|N
SPAI|Safe Pro Group Inc. - Common Stock|S|N|N|100|N|N
SPAM|Themes Cybersecurity ETF|G|N|N|100|Y|N
SPAQ|Horizon Kinetics SPAC Active ETF|G|N|N|100|Y|N
SPBC|Simplify US Equity PLUS Bitcoin Strategy ETF|G|N|N|100|Y|N
SPC|CrossingBridge Pre-Merger SPAC ETF|G|N|N|100|Y|N
SPCB|SuperCom, Ltd. - Ordinary Shares|S|N|N|100|N|N
SPCX|SPAC and New Issue ETF|G|N|N|100|Y|N
SPCY|STKd 100% SMCI & 100% NVDA ETF|G|N|N|100|Y|N
SPEGU|Silver Pegasus Acquisition Corp - Unit|G|N|N|100|N|N
SPFI|South Plains Financial, Inc. - Common Stock|Q|N|N|100|N|N
SPHL|Springview Holdings Ltd - Ordinary shares|S|N|D|100|N|N
SPKL|Spark I Acquisition Corp. - Class A Ordinary Share|G|N|N|100|N|N
SPKLU|Spark I Acquisition Corp. - Unit|G|N|N|100|N|N
SPKLW|Spark I Acquisition Corp. - Warrant|G|N|N|100|N|N
SPNS|Sapiens International Corporation N.V. - Common Shares|Q|N|N|100|N|N
SPOK|Spok Holdings, Inc. - Common Stock|Q|N|N|100|N|N
SPPL|SIMPPLE LTD. - Ordinary Shares|S|N|N|100|N|N
SPRC|SciSparc Ltd. - Ordinary Shares|S|N|N|100|N|N
SPRO|Spero Therapeutics, Inc. - Common Stock|Q|N|N|100|N|N
SPRX|Spear Alpha ETF|G|N|N|100|Y|N
SPRY|ARS Pharmaceuticals, Inc. - Common Stock|G|N|N|100|N|N
SPSC|SPS Commerce, Inc. - Common Stock|Q|N|N|100|N|N
SPT|Sprout Social, Inc - Class A Common Stock|S|N|N|100|N|N
SPTN|SpartanNash Company - Common Stock|Q|N|N|100|N|N
SPWH|Sportsman's Warehouse Holdings, Inc. - Common Stock|Q|N|N|100|N|N
SPWR|Complete Solaria, Inc. - Common Stock|G|N|N|100|N|N
SPWRW|Complete Solaria, Inc. - Warrant|S|N|N|100|N|N
SPXD|Xtrackers S&P 500 Diversified Sector Weight ETF|G|N|N|100|Y|N
SPYQ|Tradr 2X Long SPY Quarterly ETF|G|N|N|100|Y|N
SQFT|Presidio Property Trust, Inc. - Class A Common Stock|S|N|N|100|N|N
SQFTP|Presidio Property Trust, Inc. - 9.375% Series D Cumulative Redeemable Perpetual Preferred Stock, $0.01 par value per share|S|N|N|100|N|N
SQFTW|Presidio Property Trust, Inc. - Series A Common Stock Purchase Warrants|S|N|N|100|N|N
SQLV|Royce Quant Small-Cap Quality Value ETF|G|N|N|100|Y|N
SQQQ|ProShares UltraPro Short QQQ|G|N|N|100|Y|N
SRAD|Sportradar Group AG - Class A Ordinary Shares|Q|N|N|100|N|N
SRBK|SR Bancorp, Inc. - Common stock|S|N|N|100|N|N
SRCE|1st Source Corporation - Common Stock|Q|N|N|100|N|N
SRDX|Surmodics, Inc. - Common Stock|Q|N|N|100|N|N
SRET|Global X SuperDividend REIT ETF|G|N|N|100|Y|N
SRPT|Sarepta Therapeutics, Inc. - Common Stock|Q|N|N|100|N|N
SRRK|Scholar Rock Holding Corporation - Common Stock|Q|N|N|100|N|N
SRTA|Strata Critical Medical, Inc. - Class A Common Stock|S|N|N|100|N|N
SRTAW|Strata Critical Medical, Inc. - Warrants|S|N|N|100|N|N
SRTS|Sensus Healthcare, Inc. - Common Stock|S|N|N|100|N|N
SRZN|Surrozen, Inc. - Common Stock|S|N|N|100|N|N
SRZNW|Surrozen, Inc. - Warrant|S|N|N|100|N|N
SSBI|Summit State Bank - Common Stock|G|N|N|100|N|N
SSEAU|Starry Sea Acquisition Corp - Unit|S|N|N|100|N|N
SSII|SS Innovations International Inc. - Common Stock|S|N|N|100|N|N
SSKN|Strata Skin Sciences, Inc. - Common Stock|S|N|D|100|N|N
SSM|Sono Group N.V. - Ordinary Shares|S|N|N|100|N|N
SSNC|SS&C Technologies Holdings, Inc. - Common Stock|Q|N|N|100|N|N
SSP|E.W. Scripps Company (The) - Class A Common Stock|Q|N|N|100|N|N
SSRM|SSR Mining Inc. - Common Stock|Q|N|N|100|N|N
SSSS|SuRo Capital Corp. - Closed End Fund|Q|N|N|100|N|N
SSSSL|SuRo Capital Corp. - 6.00% Notes due 2026|G|N|N|100|N|N
SSTI|SoundThinking, Inc. - Common Stock|S|N|N|100|N|N
SSYS|Stratasys, Ltd. - Common Stock|Q|N|N|100|N|N
STAA|STAAR Surgical Company - Common Stock|G|N|N|100|N|N
STAI|ScanTech AI Systems Inc. - Common stock|G|N|H|100|N|N
STAK|STAK Inc. - Class A Ordinary Shares|S|N|N|100|N|N
STBA|S&T Bancorp, Inc. - Common Stock|Q|N|N|100|N|N
STEC|Santech Holdings Limited - American Depositary Shares|S|N|D|100|N|N
STEP|StepStone Group Inc. - Class A Common Stock|Q|N|N|100|N|N
STFS|Star Fashion Culture Holdings Limited - Class A Ordinary Shares|S|N|N|100|N|N
STGW|Stagwell Inc. - Class A Common Stock|Q|N|N|100|N|N
STHO|Star Holdings - Shares of Beneficial Interest|G|N|N|100|N|N
STI|Solidion Technology, Inc. - Common Stock|G|N|D|100|N|N
STIM|Neuronetics, Inc. - Common Stock|G|N|N|100|N|N
STKH|Steakholder Foods Ltd. - American Depositary Shares|S|N|N|100|N|N
STKL|SunOpta, Inc. - Common Stock|Q|N|N|100|N|N
STKS|The ONE Group Hospitality, Inc. - Common Stock|S|N|N|100|N|N
STLD|Steel Dynamics, Inc. - Common Stock|Q|N|N|100|N|N
STNC|Hennessy Sustainable ETF|G|N|N|100|Y|N
STNE|StoneCo Ltd. - Class A Common Share|Q|N|N|100|N|N
STOK|Stoke Therapeutics, Inc. - Common Stock|Q|N|N|100|N|N
STRA|Strategic Education, Inc. - Common Stock|Q|N|N|100|N|N
STRC|Strategy Inc - Variable Rate Series A Perpetual Stretch Preferred Stock|Q|N|N|100|N|N
STRD|Strategy Inc - 10.00% Series A Perpetual Stride Preferred Stock|Q|N|N|100|N|N
STRF|Strategy Inc - 10.00% Series A Perpetual Strife Preferred Stock|Q|N|N|100|N|N
STRK|Strategy Inc - 8.00% Series A Perpetual Strike Preferred Stock|Q|N|N|100|N|N
STRL|Sterling Infrastructure, Inc. - Common Stock|Q|N|N|100|N|N
STRO|Sutro Biopharma, Inc. - Common Stock|G|N|D|100|N|N
STRR|Star Equity Holdings, Inc. - Common Stock|Q|N|N|100|N|N
STRRP|Star Equity Holdings, Inc. - 10% Series A Cumulative Perpetual Preferred Stock|Q|N|N|100|N|N
STRS|Stratus Properties Inc. - Common Stock|Q|N|N|100|N|N
STRT|STRATTEC SECURITY CORPORATION - Common Stock|G|N|N|100|N|N
STRZ|Starz Entertainment Corp. - Common Shares|Q|N|N|100|N|N
STSS|Sharps Technology Inc. - Common Stock|S|N|N|100|N|N
STSSW|Sharps Technology Inc. - Warrant|S|N|N|100|N|N
STTK|Shattuck Labs, Inc. - Common Stock|Q|N|D|100|N|N
STX|Seagate Technology Holdings PLC - Ordinary Shares (Ireland)|Q|N|N|100|N|N
SUGP|SU Group Holdings Limited - Ordinary Shares|S|N|D|100|N|N
SUIG|Sui Group Holdings Limited - Common Stock|S|N|D|100|N|N
SUNE|SUNation Energy, Inc. - Common Stock|S|N|N|100|N|N
SUNS|Sunrise Realty Trust, Inc. - Common Stock|S|N|N|100|N|N
SUPN|Supernus Pharmaceuticals, Inc. - Common Stock|G|N|N|100|N|N
SUPP|TCW Transform Supply Chain ETF|G|N|N|100|Y|N
SUPX|Super X AI Technology Limited - Ordinary Shares|S|N|N|100|N|N
SURG|SurgePays, Inc. - Common Stock|S|N|N|100|N|N
SUSB|iShares ESG Aware 1-5 Year USD Corporate Bond ETF|G|N|N|100|Y|N
SUSC|iShares ESG Aware USD Corporate Bond ETF|G|N|N|100|Y|N
SUSL|iShares ESG MSCI USA Leaders ETF|G|N|N|100|Y|N
SUUN|PowerBank Corporation - Common Stock|G|N|N|100|N|N
SVA|Sinovac Biotech, Ltd. - Ordinary Shares (Antigua/Barbudo)|Q|N|E|100|N|N
SVACU|Spring Valley Acquisition Corp. III - Unit|G|N|N|100|N|N
SVC|Service Properties Trust - Shares of Beneficial Interest|Q|N|N|100|N|N
SVCC|Stellar V Capital Corp. - Class A Ordinary Shares|G|N|N|100|N|N
SVCCU|Stellar V Capital Corp. - Unit|G|N|N|100|N|N
SVCCW|Stellar V Capital Corp. - Warrant|G|N|N|100|N|N
SVCO|Silvaco Group, Inc. - Common Stock|Q|N|N|100|N|N
SVII|Spring Valley Acquisition Corp. II - Class A Ordinary Shares|G|N|N|100|N|N
SVIIR|Spring Valley Acquisition Corp. II - Rights|G|N|N|100|N|N
SVIIU|Spring Valley Acquisition Corp. II - Units|G|N|N|100|N|N
SVIIW|Spring Valley Acquisition Corp. II - Warrant|G|N|N|100|N|N
SVRA|Savara, Inc. - Common Stock|Q|N|N|100|N|N
SVRE|SaverOne 2014 Ltd. - American Depositary Shares|S|N|N|100|N|N
SVREW|SaverOne 2014 Ltd. - Warrant|S|N|N|100|N|N
SWAG|Stran & Company, Inc. - Common Stock|S|N|N|100|N|N
SWAGW|Stran & Company, Inc. - Warrant|S|N|N|100|N|N
SWBI|Smith & Wesson Brands, Inc. - Common Stock|Q|N|N|100|N|N
SWIM|Latham Group, Inc. - Common Stock|Q|N|N|100|N|N
SWIN|Solowin Holdings - Class A Ordinary Share|S|N|N|100|N|N
SWKH|SWK Holdings Corporation - Common Stock|G|N|N|100|N|N
SWKHL|SWK Holdings Corporation - 9.00% Senior Notes due 2027|G|N|N|100|N|N
SWKS|Skyworks Solutions, Inc. - Common Stock|Q|N|N|100|N|N
SWP|SWP Growth & Income ETF|G|N|N|100|Y|N
SWVL|Swvl Holdings Corp - Ordinary Shares|S|N|N|100|N|N
SWVLW|Swvl Holdings Corp - Warrant|S|N|N|100|N|N
SXTC|China SXT Pharmaceuticals, Inc. - Common Stock|S|N|N|100|N|N
SXTP|60 Degrees Pharmaceuticals, Inc. - Common Stock|S|N|N|100|N|N
SXTPW|60 Degrees Pharmaceuticals, Inc. - Warrant|S|N|N|100|N|N
SY|So-Young International Inc. - American Depository Shares|S|N|N|100|N|N
SYBT|Stock Yards Bancorp, Inc. - Common Stock|Q|N|N|100|N|N
SYBX|Synlogic, Inc. - Common Stock|S|N|N|100|N|N
SYM|Symbotic Inc. - Class A Common Stock|G|N|N|100|N|N
SYNA|Synaptics Incorporated - Common Stock|Q|N|N|100|N|N
SYPR|Sypris Solutions, Inc. - Common Stock|G|N|N|100|N|N
SYRE|Spyre Therapeutics, Inc. - Common Stock|Q|N|N|100|N|N
SYTA|Siyata Mobile, Inc. - Common Shares|S|N|N|100|N|N
SYTAW|Siyata Mobile, Inc. - Warrant|S|N|N|100|N|N
SZZL|Sizzle Acquisition Corp. II - Class A ordinary shares|G|N|N|100|N|N
SZZLR|Sizzle Acquisition Corp. II - Right|G|N|N|100|N|N
SZZLU|Sizzle Acquisition Corp. II - Unit|G|N|N|100|N|N
TACH|Titan Acquisition Corp. - Class A Ordinary Shares|G|N|N|100|N|N
TACHU|Titan Acquisition Corp. - Units|G|N|N|100|N|N
TACHW|Titan Acquisition Corp. - Warrants|G|N|N|100|N|N
TACO|Berto Acquisition Corp. - Ordinary Shares|G|N|N|100|N|N
TACOU|Berto Acquisition Corp. - unit|G|N|N|100|N|N
TACOW|Berto Acquisition Corp. - Warrant|G|N|N|100|N|N
TACT|TransAct Technologies Incorporated - Common Stock|G|N|N|100|N|N
TAIT|Taitron Components Incorporated - Class A Common Stock|S|N|N|100|N|N
TALK|Talkspace, Inc. - Common Stock|S|N|N|100|N|N
TALKW|Talkspace, Inc. - Warrant|S|N|N|100|N|N
TANH|Tantech Holdings Ltd. - Common Shares|S|N|N|100|N|N
TAOP|Taoping Inc. - Ordinary Shares|S|N|N|100|N|N
TAOX|Tao Synergies Inc. - Common Stock|S|N|N|100|N|N
TARA|Protara Therapeutics, Inc.  - Common Stock|G|N|N|100|N|N
TARK|Tradr 2X Long Innovation ETF|G|N|N|100|Y|N
TARS|Tarsus Pharmaceuticals, Inc. - Common Stock|Q|N|N|100|N|N
TASK|TaskUs, Inc. - Class A Common Stock|Q|N|N|100|N|N
TATT|TAT Technologies Ltd. - Ordinary Shares|G|N|N|100|N|N
TAVI|Tavia Acquisition Corp. - Ordinary Shares|G|N|N|100|N|N
TAVIR|Tavia Acquisition Corp. - Right|G|N|N|100|N|N
TAVIU|Tavia Acquisition Corp. - Unit|G|N|N|100|N|N
TAX|Cambria Tax Aware ETF|G|N|N|100|Y|N
TAXE|Intermediate Municipal Income ETF|G|N|N|100|Y|N
TAXI|Northern Trust Intermediate Tax-Exempt Bond ETF|G|N|N|100|Y|N
TAXS|Northern Trust Short-Term Tax-Exempt Bond ETF|G|N|N|100|Y|N
TAXT|Northern Trust Tax-Exempt Bond ETF|G|N|N|100|Y|N
TAYD|Taylor Devices, Inc. - Common Stock|S|N|N|100|N|N
TBBK|The Bancorp, Inc. - Common Stock|Q|N|N|100|N|N
TBCH|Turtle Beach Corporation - Common Stock|G|N|N|100|N|N
TBH|Brag House Holdings, Inc. - Common Stock|S|N|N|100|N|N
TBHC|The Brand House Collective, Inc - Common Stock|Q|N|N|100|N|N
TBIL|US Treasury 3 Month Bill ETF|G|N|N|100|Y|N
TBLA|Taboola.com Ltd. - Ordinary Shares|Q|N|N|100|N|N
TBLAW|Taboola.com Ltd. - Warrant|Q|N|N|100|N|N
TBLD|Thornburg Income Builder Opportunities Trust - Closed End Fund|Q|N|N|100|N|N
TBMC|Trailblazer Merger Corporation I - Class A Common Stock|G|N|N|100|N|N
TBMCR|Trailblazer Merger Corporation I - Rights|G|N|N|100|N|N
TBPH|Theravance Biopharma, Inc. - Ordinary Shares|G|N|N|100|N|N
TBRG|TruBridge, Inc. - Common Stock|Q|N|N|100|N|N
TC|Token Cat Limited - American Depositary Shares|S|N|D|100|N|N
TCBI|Texas Capital Bancshares, Inc. - Common Stock|Q|N|N|100|N|N
TCBIO|Texas Capital Bancshares, Inc. - Depositary Shares 5.75% Fixed Rate Non-Cumulative Perpetual Preferred Stock Series B|Q|N|N|100|N|N
TCBK|TriCo Bancshares - Common Stock|Q|N|N|100|N|N
TCBS|Texas Community Bancshares, Inc. - Common Stock|S|N|N|100|N|N
TCBX|Third Coast Bancshares, Inc. - Common Stock|Q|N|N|100|N|N
TCHI|iShares MSCI China Multisector Tech ETF|G|N|N|100|Y|N
TCMD|Tactile Systems Technology, Inc. - Common Stock|G|N|N|100|N|N
TCOM|Trip.com Group Limited - American Depositary Shares|Q|N|N|100|N|N
TCPC|BlackRock TCP Capital Corp. - Closed End Fund|Q|N|N|100|N|N
TCRT|Alaunos Therapeutics, Inc. - Common Stock|S|N|N|100|N|N
TCRX|TScan Therapeutics, Inc. - Common Stock|G|N|N|100|N|N
TCX|Tucows Inc. - Common Stock|S|N|N|100|N|N
TDAC|Translational Development Acquisition Corp. - Ordinary Shares|G|N|N|100|N|N
TDACU|Translational Development Acquisition Corp. - Units|G|N|N|100|N|N
TDACW|Translational Development Acquisition Corp. - Warrants|G|N|N|100|N|N
TDI|Touchstone Dynamic International ETF|G|N|N|100|Y|N
TDIC|Dreamland Limited - Class A Ordinary Shares|S|N|N|100|N|N
TDIV|First Trust NASDAQ Technology Dividend Index Fund|G|N|N|100|Y|N
TDSB|ETC Cabana Target Beta ETF|G|N|N|100|Y|N
TDSC|ETC Cabana Target Drawdown 10 ETF|G|N|N|100|Y|N
TDTH|Trident Digital Tech Holdings Ltd - American Depository Shares|S|N|N|100|N|N
TDUP|ThredUp Inc. - Class A Common Stock|Q|N|N|100|N|N
TEAD|Teads Holding Co. - Common Stock|Q|N|N|100|N|N
TEAM|Atlassian Corporation  - Class A Common Stock|Q|N|N|100|N|N
TECH|Bio-Techne Corp - Common Stock|Q|N|N|100|N|N
TECTP|Tectonic Financial, Inc. - 9.00% Fixed-to-Floating Rate Series B Non-Cumulative Perpetual Preferred Stock|S|N|N|100|N|N
TECX|Tectonic Therapeutic, Inc. - Common Stock|G|N|N|100|N|N
TEKX|SPDR Galaxy Transformative Tech Accelerators ETF|G|N|N|100|Y|N
TEKY|Lazard Next Gen Technologies ETF|G|N|N|100|Y|N
TELA|TELA Bio, Inc. - Common stock|G|N|N|100|N|N
TELO|Telomir Pharmaceuticals, Inc. - Common Stock|S|N|N|100|N|N
TEM|Tempus AI, Inc. - Class A Common Stock|Q|N|N|100|N|N
TENB|Tenable Holdings, Inc. - Common Stock|Q|N|N|100|N|N
TENX|Tenax Therapeutics, Inc. - Common Stock|S|N|N|100|N|N
TER|Teradyne, Inc. - Common Stock|Q|N|N|100|N|N
TERN|Terns Pharmaceuticals, Inc. - Common Stock|Q|N|N|100|N|N
TEXN|iShares Texas Equity ETF|G|N|N|100|Y|N
TFNS|T. Rowe Price Financials ETF|G|N|N|100|Y|N
TFSL|TFS Financial Corporation - Common Stock|Q|N|N|100|N|N
TGHL|The GrowHub Limited - Class A Ordinary Shares|S|N|N|100|N|N
TGL|Treasure Global Inc. - Common Stock|S|N|D|100|N|N
TGTX|TG Therapeutics, Inc. - Common Stock|S|N|N|100|N|N
TH|Target Hospitality Corp. - Common Stock|S|N|N|100|N|N
THAR|Tharimmune, Inc. - Common Stock|S|N|N|100|N|N
THCH|TH International Limited - Ordinary shares|S|N|N|100|N|N
THFF|First Financial Corporation  - Common Stock|Q|N|N|100|N|N
THH|TryHard Holdings Limited - Ordinary Shares|S|N|N|100|N|N
THMZ|Lazard Equity Megatrends ETF|G|N|N|100|Y|N
THRM|Gentherm Inc - Common Stock|Q|N|N|100|N|N
THRY|Thryv Holdings, Inc. - Common Stock|S|N|N|100|N|N
THTX|Theratechnologies Inc. - Common Shares|S|N|N|100|N|N
TIGO|Millicom International Cellular S.A. - Common Stock|Q|N|N|100|N|N
TIGR|UP Fintech Holding Limited - American Depositary Shares representing fifteen Class A Ordinary Shares|Q|N|N|100|N|N
TIL|Instil Bio, Inc. - Common Stock|S|N|N|100|N|N
TILE|Interface, Inc. - Common Stock|Q|N|N|100|N|N
TIPT|Tiptree Inc. - Common Stock|S|N|N|100|N|N
TIRX|TIAN RUIXIANG Holdings Ltd - Class A Ordinary Shares|S|N|N|100|N|N
TITN|Titan Machinery Inc. - Common Stock|Q|N|N|100|N|N
TIVC|Tivic Health Systems, Inc. - Common stock|S|N|N|100|N|N
TKLF|Tokyo Lifestyle Co., Ltd. - American Depositary Shares|S|N|N|100|N|N
TKNO|Alpha Teknova, Inc. - Common Stock|G|N|N|100|N|N
TLF|Tandy Leather Factory, Inc. - common stock|S|N|N|100|N|N
TLIH|Ten-League International Holdings Limited - Ordinary Shares|S|N|N|100|N|N
TLN|Talen Energy Corporation - Common Stock|Q|N|N|100|N|N
TLPH|Talphera, Inc. - Common Stock|S|N|D|100|N|N
TLRY|Tilray Brands, Inc. - Common Stock|Q|N|N|100|N|N
TLS|Telos Corporation - Common Stock|G|N|N|100|N|N
TLSA|Tiziana Life Sciences Ltd - Common Shares|S|N|N|100|N|N
TLSI|TriSalus Life Sciences, Inc. - Common Stock|G|N|N|100|N|N
TLSIW|TriSalus Life Sciences, Inc. - Warrant|G|N|N|100|N|N
TLT|iShares 20+ Year Treasury Bond ETF|G|N|N|100|Y|N
TLX|Telix Pharmaceuticals Limited - American Depositary Shares|Q|N|N|100|N|N
TMB|Thornburg Multi Sector Bond ETF|G|N|N|100|Y|N
TMC|TMC the metals company Inc. - Common Stock|Q|N|N|100|N|N
TMCI|Treace Medical Concepts, Inc. - Common Stock|Q|N|N|100|N|N
TMCWW|TMC the metals company Inc. - Warrant|Q|N|N|100|N|N
TMDX|TransMedics Group, Inc. - Common Stock|G|N|N|100|N|N
TMED|T. Rowe Price Health Care ETF|G|N|N|100|Y|N
TMET|iShares Transition-Enabling Metals ETF|G|N|N|100|Y|N
TMUS|T-Mobile US, Inc. - Common Stock|Q|N|N|100|N|N
TMUSI|T-Mobile US, Inc. - 5.500% Senior Notes due June 2070|G|N|N|100|N|N
TMUSL|T-Mobile US, Inc. - 6.250% Senior Notes due 2069|G|N|N|100|N|N
TMUSZ|T-Mobile US, Inc. - 5.500% Senior Notes due March 2070|G|N|N|100|N|N
TNDM|Tandem Diabetes Care, Inc. - Common Stock|G|N|N|100|N|N
TNFA|TNF Pharmaceuticals, Inc.  - Common Stock|S|N|D|100|N|N
TNGX|Tango Therapeutics, Inc. - Common Stock|G|N|N|100|N|N
TNMG|TNL Mediagene - Ordinary Shares|S|N|D|100|N|N
TNON|Tenon Medical, Inc. - Common Stock|S|N|N|100|N|N
TNONW|Tenon Medical, Inc. - Warrant|S|N|N|100|N|N
TNXP|Tonix Pharmaceuticals Holding Corp. - Common Stock|S|N|N|100|N|N
TNYA|Tenaya Therapeutics, Inc. - Common Stock|Q|N|N|100|N|N
TOI|The Oncology Institute, Inc. - Common Stock|S|N|N|100|N|N
TOIIW|The Oncology Institute, Inc. - Warrant|S|N|N|100|N|N
TOMZ|TOMI Environmental Solutions, Inc. - Common Stock|S|N|N|100|N|N
TONX|TON Strategy Company - Common Stock|S|N|N|100|N|N
TOP|TOP Financial Group Limited - Class A Ordinary Shares|S|N|N|100|N|N
TORO|Toro Corp. - Common stock|S|N|N|100|N|N
TOUR|Tuniu Corporation - American Depositary Shares|G|N|D|100|N|N
TOWN|Towne Bank - Common Stock|Q|N|N|100|N|N
TOYO|TOYO Co., Ltd - Ordinary Shares|S|N|N|100|N|N
TPCS|TechPrecision Corporation - Common stock|S|N|N|100|N|N
TPG|TPG Inc. - Class A Common Stock|Q|N|N|100|N|N
TPGXL|TPG Inc. - 6.950% Fixed-Rate Junior Subordinated Notes due 2064|G|N|N|100|N|N
TPLS|Thornburg Core Plus Bond ETF|G|N|N|100|Y|N
TPST|Tempest Therapeutics, Inc. - Common Stock|S|N|N|100|N|N
TQQQ|ProShares UltraPro QQQ|G|N|N|100|Y|N
TQQY|GraniteShares YieldBOOST QQQ ETF|G|N|N|100|Y|N
TRAW|Traws Pharma, Inc. - Common Stock|S|N|N|100|N|N
TRDA|Entrada Therapeutics, Inc. - Common Stock|G|N|N|100|N|N
TREE|LendingTree, Inc. - Common Stock|Q|N|N|100|N|N
TRI|Thomson Reuters Corp - Common Shares|Q|N|N|100|N|N
TRIB|Trinity Biotech plc - American Depositary Shares|Q|N|N|100|N|N
TRIN|Trinity Capital Inc. - Common Stock|Q|N|N|100|N|N
TRINI|Trinity Capital Inc. - 7.875% Notes Due 2029|Q|N|N|100|N|N
TRINZ|Trinity Capital Inc. - 7.875% Notes due 2029|Q|N|N|100|N|N
TRIP|TripAdvisor, Inc. - Common Stock|Q|N|N|100|N|N
TRMB|Trimble Inc. - Common Stock|Q|N|N|100|N|N
TRMD|TORM plc - Class A Common Stock|Q|N|N|100|N|N
TRMK|Trustmark Corporation - Common Stock|Q|N|N|100|N|N
TRML|Tourmaline Bio, Inc.  - Common Stock|Q|N|N|100|N|N
TRNR|Interactive Strength Inc. - Common Stock|S|N|N|100|N|N
TRNS|Transcat, Inc. - Common Stock|G|N|N|100|N|N
TRON|Tron Inc. - Common Stock|S|N|N|100|N|N
TROO|TROOPS, Inc.  - Ordinary Shares|S|N|D|100|N|N
TROW|T. Rowe Price Group, Inc. - Common Stock|Q|N|N|100|N|N
TRS|TriMas Corporation - Common Stock|Q|N|N|100|N|N
TRSG|Tungray Technologies Inc - Class A Ordinary Shares|S|N|N|100|N|N
TRST|TrustCo Bank Corp NY - Common Stock|Q|N|N|100|N|N
TRUD|VanEck Consumer Discretionary TruSector ETF|G|N|N|100|Y|N
TRUE|TrueCar, Inc. - Common Stock|Q|N|N|100|N|N
TRUG|TruGolf Holdings, Inc. - Class A Common Stock|S|N|N|100|N|N
TRUP|Trupanion, Inc. - Common Stock|G|N|N|100|N|N
TRUT|VanEck Technology TruSector ETF|G|N|N|100|Y|N
TRVG|trivago N.V. - American Depositary Shares|Q|N|N|100|N|N
TRVI|Trevi Therapeutics, Inc. - Common Stock|G|N|N|100|N|N
TSAT|Telesat Corporation - Class A Common Shares and Class B Variable Voting Shares|Q|N|N|100|N|N
TSBK|Timberland Bancorp, Inc. - Common Stock|G|N|N|100|N|N
TSCO|Tractor Supply Company - Common Stock|Q|N|N|100|N|N
TSDD|GraniteShares 2x Short TSLA Daily ETF|G|N|N|100|Y|N
TSEL|Touchstone Sands Capital US Select Growth ETF|G|N|N|100|Y|N
TSEM|Tower Semiconductor Ltd. - Ordinary Shares|Q|N|N|100|N|N
